Work Item Id,Work Item Type,Project Name,Iteration Path,Assigned To,Area Path,Date,Created Date,Activated Date,Resolved Date,Closed Date,Cycle Time Resolved,Changed Date,Iteration Start Date,Iteration End Date,State,State Category,Is Current
2490084,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-11-16 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2514116,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-11-24 00:00:00,2021-12-20 00:00:00,2021-12-20 00:00:00,2021-12-20 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2579419,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2582730,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-16 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
1905715,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-05-31 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2540762,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-03 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2579882,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2586693,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-17 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2588886,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2589004,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2590424,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2590746,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2590889,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596789,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597129,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596687,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2563787,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-10 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2570089,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-14 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2586943,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-17 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2590051,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596615,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596840,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596886,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597142,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597248,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597258,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597259,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599389,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597659,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-28 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2578289,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2590695,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597378,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597441,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597354,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597602,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597617,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597630,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597634,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2600187,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599612,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2600847,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2600984,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2596653,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-24 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-28 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599697,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-24 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-28 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599712,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-24 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-28 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2601406,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-23 00:00:00,2021-12-24 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-28 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597586,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-24 00:00:00,2021-12-28 00:00:00,2021-12-30 00:00:00,3,2021-12-30 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2357996,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-10-08 00:00:00,2021-12-24 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2022-01-03 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2575359,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-14 00:00:00,2021-12-24 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2576296,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-24 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2601896,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-23 00:00:00,2021-12-25 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2022-11-07 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2565878,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-13 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2568328,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-13 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2057970,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-07-19 00:00:00,2021-12-26 00:00:00,2021-12-30 00:00:00,2021-12-30 00:00:00,1,2022-09-14 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2213970,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-08-24 00:00:00,2021-12-26 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2604679,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2022-01-03 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2604708,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2022-01-03 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2604798,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-27 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2022-01-03 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2578052,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-27 00:00:00,2021-12-30 00:00:00,2021-12-30 00:00:00,1,2022-09-14 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597640,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-27 00:00:00,2021-12-30 00:00:00,2021-12-30 00:00:00,1,2022-09-14 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599464,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-27 00:00:00,2021-12-30 00:00:00,2021-12-30 00:00:00,1,2022-09-14 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2593516,User Story,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-27 00:00:00,,2021-12-27 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2605001,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-27 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,2021-12-28 00:00:00,1,2021-12-30 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599709,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-28 00:00:00,2021-12-30 00:00:00,2021-12-30 00:00:00,1,2022-09-14 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597238,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2022-07-22 00:00:00,2022-07-22 00:00:00,2022-07-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
3006282,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2022-04-21 00:00:00,2022-12-23 00:00:00,2022-12-23 00:00:00,2022-12-23 00:00:00,1,2023-02-02 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
3979399,Bug,MP-8465878480,AR-8465804654,AM-8310597109,AR-8465899104,2023-07-18 00:00:00,2022-12-07 00:00:00,2022-12-28 00:00:00,2022-12-28 00:00:00,2022-12-28 00:00:00,1,2023-03-10 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
2595424,Bug,MP-8465878480,AR-8465804654,AM-8311197114,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
3766559,User Story,MP-8465878480,AR-8465804654,AM-8311910997,AR-8465899104,2023-07-18 00:00:00,2022-10-31 00:00:00,2022-12-02 00:00:00,2022-12-15 00:00:00,2023-01-24 00:00:00,29,2023-02-08 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
2546356,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-06 00:00:00,2021-12-09 00:00:00,2021-12-09 00:00:00,2021-12-21 00:00:00,9,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
1727289,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-04-19 00:00:00,2021-12-16 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2308106,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-09-24 00:00:00,2021-12-17 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2479538,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-11-12 00:00:00,2021-12-17 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2538695,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-02 00:00:00,2021-12-17 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2579170,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-15 00:00:00,2021-12-17 00:00:00,2021-12-22 00:00:00,2021-12-22 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2163272,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-08-09 00:00:00,2021-12-20 00:00:00,2021-12-23 00:00:00,2022-01-02 00:00:00,7,2022-01-03 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
1935860,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-06-08 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,2021-12-21 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2581355,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-16 00:00:00,2021-12-21 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2588303,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-20 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-23 00:00:00,1,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2599811,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-22 00:00:00,2021-12-23 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2597631,Bug,MP-8465878480,AR-8465804654,AM-8397111097,AR-8465899104,2023-07-18 00:00:00,2021-12-21 00:00:00,2021-12-24 00:00:00,2021-12-25 00:00:00,2021-12-25 00:00:00,0,2023-03-10 00:00:00,2021-12-14 00:00:00,2021-12-28 00:00:00,Closed,Completed,TRUE
2635011,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2022-01-10 00:00:00,2022-12-15 00:00:00,2022-12-20 00:00:00,2023-01-25 00:00:00,27,2023-01-25 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
3137986,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2022-05-26 00:00:00,2022-12-15 00:00:00,2022-12-20 00:00:00,2023-01-25 00:00:00,27,2023-01-25 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
2313541,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2021-09-28 00:00:00,2022-12-21 00:00:00,2022-12-29 00:00:00,2023-01-25 00:00:00,20,2023-01-25 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
3269306,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2022-06-27 00:00:00,2022-12-21 00:00:00,2022-12-22 00:00:00,2023-01-28 00:00:00,27,2023-02-02 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
3625815,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2022-09-27 00:00:00,2022-12-22 00:00:00,2022-12-29 00:00:00,2023-01-28 00:00:00,22,2023-01-28 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
2357611,Bug,MP-8465878480,AR-8465804654,AM-8510900117,AR-8465899104,2023-07-18 00:00:00,2021-10-08 00:00:00,2022-12-22 00:00:00,2022-12-22 00:00:00,2023-01-25 00:00:00,25,2023-02-21 00:00:00,2022-12-11 00:00:00,2022-12-30 00:00:00,Closed,Completed,TRUE
